state_code,county_code,no_exercise,few_fruit_veg,obesity,high_blood_pres,smoker,diabetes,uninsured,prim_care_phys_rate,dentist_rate,community_health_center_ind
29,165,22.2,78.9,24.5,17.7,20.6,5.6,6339,63.3,35.3,1
29,167,29.2,87.5,17.2,,23.9,13.6,4257,65.8,17.3,2
29,169,29.3,80.5,24.5,,32.9,7.5,5788,29.4,33.9,1
29,171,,,,,,6.1,798,0.0,38.7,2
29,173,24.0,,24.7,,30.0,7.8,910,10.2,0.0,2
29,175,31.4,86.1,34.3,33.9,24.0,9.9,2957,31.6,27.6,2
29,177,32.0,,31.9,,36.3,8.2,2121,8.3,16.6,2
29,179,,,,,,8.4,1282,30.4,0.0,1
29,181,,,,,,12.7,2670,43.3,14.4,1
29,183,19.5,75.7,20.9,23.2,21.0,5.7,21933,40.0,26.4,1
29,185,,,,,,,1623,72.3,20.6,2
29,186,20.5,,,,,6.3,1295,44.0,22.0,2
29,187,29.9,80.8,30.9,38.9,30.5,10.7,6452,48.7,27.6,1
29,189,19.6,79.2,20.6,26.1,19.6,5.3,81592,157.7,73.6,1
29,195,31.0,83.1,26.3,38.6,33.2,11.4,2981,60.7,34.7,2
29,197,,,15.3,,,6.2,636,0.0,46.4,2
29,199,,,,,18.0,5.7,877,20.3,20.3,1
29,201,37.2,83.8,27.8,26.4,29.6,6.8,5611,68.1,36.5,1
29,203,,,,,,10.1,2070,12.0,0.0,1
29,205,,,23.3,,,8.9,958,29.7,29.7,2
29,207,36.0,83.2,29.4,29.8,30.0,7.8,4118,20.2,26.9,1
29,209,29.5,,21.8,,19.2,8.4,4339,19.4,16.2,2
29,211,,,,,22.0,12.3,1331,14.5,14.5,1
29,213,21.2,80.1,21.7,,23.7,7.8,6965,67.5,27.9,1
29,215,29.8,79.1,21.2,,29.3,10.2,4560,16.3,20.3,2
29,217,25.8,86.0,21.6,,,8.3,2964,39.1,34.2,2
29,219,,,,,13.8,7.0,2343,7.0,10.4,2
29,221,33.1,89.4,29.3,,34.3,8.8,3807,12.5,8.3,1
29,223,34.5,,20.3,,,9.1,2507,30.5,15.3,2
29,225,29.0,81.7,24.0,,32.2,5.1,5206,23.0,20.1,2
29,227,,,,,15.6,,345,46.0,0.0,2
29,229,32.5,91.2,25.7,,24.7,8.1,3456,27.3,32.8,1
29,510,28.5,78.8,29.7,30.3,27.0,10.2,63623,171.3,31.9,1
30,1,20.7,75.7,20.5,17.8,10.7,7.9,1515,91.2,45.6,1
30,3,29.9,80.4,32.6,24.7,30.7,9.4,3404,98.9,30.4,1
30,5,27.5,80.5,26.5,28.6,33.7,8.0,1672,60.3,30.2,1
30,7,26.7,72.5,21.4,,19.3,8.4,712,44.3,22.1,2
30,9,21.2,75.4,17.2,26.1,20.2,3.6,1554,70.7,40.4,1
30,11,,,,,,,326,0.0,0.0,2
30,13,20.9,77.8,21.9,29.6,18.5,6.5,11727,86.7,61.6,1
30,15,22.6,78.5,22.7,,15.7,4.4,919,73.2,18.3,2
30,17,24.9,74.3,18.9,26.1,22.2,5.8,1791,79.9,53.3,1
30,19,,82.5,,,10.6,10.3,361,0.0,0.0,2
30,21,26.9,80.4,22.8,29.0,21.9,7.2,1162,80.6,46.0,1
30,23,27.9,76.8,24.8,33.6,25.7,6.9,1369,67.1,44.7,2
30,25,27.7,83.5,21.0,,25.7,3.8,296,36.8,36.8,2
30,27,23.5,74.1,24.0,22.5,16.2,6.5,2311,103.9,60.6,2
30,29,16.3,71.7,14.0,21.3,17.8,5.1,11102,90.2,52.9,2
30,31,13.5,77.3,11.5,15.2,14.9,2.9,9074,86.9,46.0,1
30,33,,,,,,,243,0.0,0.0,2
30,35,30.4,79.1,29.9,27.2,35.3,10.2,3578,59.0,29.5,1
30,37,,,,,,,258,0.0,0.0,2
30,39,15.3,,20.5,,15.5,11.0,567,0.0,0.0,2
30,41,22.5,76.7,24.3,25.7,26.2,6.2,3138,73.6,49.1,2
30,43,18.1,80.1,15.3,21.8,21.7,5.4,1246,80.6,17.9,2
30,45,24.9,,22.5,,11.6,8.5,539,0.0,0.0,2
30,47,22.3,75.8,20.8,24.3,23.6,5.6,5585,70.7,38.9,1
30,49,19.5,78.6,20.5,21.1,18.3,5.7,6333,90.7,54.7,1
30,51,,85.9,,,4.2,9.1,375,99.9,49.9,2
30,53,24.2,79.7,22.3,29.0,27.3,6.8,3366,83.4,41.7,1
30,55,,,,,,,418,0.0,0.0,2
30,57,20.6,69.1,14.5,21.0,17.2,3.2,1281,96.2,13.7,1
30,59,,,,,18.4,7.2,491,150.1,50.0,2
30,61,24.1,,20.8,,20.3,9.1,773,0.0,74.7,2
30,63,12.8,75.6,15.0,20.0,20.1,3.9,14069,88.9,56.0,1
30,65,26.9,80.7,16.1,17.5,17.2,3.2,952,88.9,22.2,2
30,67,20.9,74.8,13.7,20.3,18.3,3.2,2443,106.5,62.6,1
30,69,,,,,,,141,0.0,0.0,2
30,71,33.5,76.8,20.7,,14.9,6.5,841,23.9,23.9,2
30,73,26.8,75.9,27.9,,21.4,11.2,1292,49.3,32.9,2
30,75,,,,,,,363,0.0,0.0,2
30,77,22.7,77.2,24.5,,23.0,7.9,911,85.7,42.9,2
30,79,,,,,,,228,90.5,0.0,2
30,81,17.7,75.3,17.3,27.2,19.7,6.2,6529,62.6,42.6,2
30,83,27.2,76.4,21.6,29.1,18.9,7.9,1474,66.0,33.0,1
30,85,32.3,73.7,30.9,28.8,33.6,13.8,2797,38.0,19.0,2
30,87,26.9,79.5,30.9,24.6,22.3,7.4,1958,54.3,65.1,1
30,89,26.3,75.7,21.0,19.9,19.3,8.7,2313,63.3,9.0,2
30,91,34.4,78.2,23.6,,19.5,5.5,541,28.4,28.4,2
30,93,23.9,78.9,16.9,28.7,21.7,4.8,4906,84.9,48.5,1
30,95,31.7,79.1,18.8,23.1,22.1,5.5,1150,35.3,11.8,2
30,97,22.6,70.8,19.0,,18.1,3.4,566,54.5,27.2,2
30,99,23.7,79.2,19.8,27.3,16.4,4.0,1099,32.1,32.1,2
30,101,29.9,73.1,27.9,,27.8,6.5,816,99.4,59.6,2
30,103,,,,,,,143,0.0,0.0,2
30,105,29.1,72.3,21.9,25.1,21.2,7.1,1351,28.0,42.0,2
30,107,,,,,19.0,3.4,517,98.2,49.1,2
30,109,,,,,,,190,0.0,0.0,2
30,111,21.8,78.9,21.4,25.2,21.1,5.5,17770,102.4,55.6,1
31,1,22.7,81.0,24.4,27.4,21.0,5.5,2956,84.7,66.5,2
31,3,27.2,76.9,23.4,,20.3,7.1,1142,57.1,14.3,2
31,5,,,,,,,128,0.0,0.0,2
31,7,,,,,,,234,0.0,0.0,2
31,9,,,,,,,166,0.0,0.0,2
31,11,26.1,,28.8,,17.6,4.4,898,121.3,34.7,2
31,13,22.7,80.3,28.1,21.0,27.8,5.8,1549,35.2,44.0,1
31,15,,,,,,3.8,399,265.4,44.2,2
31,17,,,,,,5.9,708,90.1,30.0,2
31,19,23.1,82.1,24.8,21.0,20.4,4.3,4979,114.8,62.0,2
31,21,24.7,79.4,22.1,,19.5,5.7,970,26.8,40.2,2
31,23,20.5,83.4,27.3,,21.8,6.6,862,45.9,34.4,2
31,25,25.1,84.2,26.6,23.2,24.0,7.5,1990,19.4,15.5,2
31,27,25.2,,25.2,12.7,12.3,6.6,1132,33.1,22.1,2
31,29,20.8,,19.2,,11.1,6.6,611,129.3,25.9,2
31,31,26.5,82.3,26.1,,18.3,5.8,1213,65.6,32.8,2
31,33,25.5,85.5,19.4,27.7,23.7,7.5,1338,50.0,40.0,2
31,35,22.9,77.9,24.7,18.8,19.3,5.9,905,0.0,29.7,1
31,37,30.5,76.5,21.5,,18.3,4.2,1758,38.3,38.3,2
31,39,28.6,76.6,26.1,,16.6,4.9,1384,41.3,31.0,2
31,41,26.9,85.4,25.7,25.1,15.4,6.8,2020,70.1,35.1,2
31,43,37.3,84.3,26.0,22.7,28.4,8.8,3414,14.7,24.6,2
31,45,17.5,84.0,19.5,20.5,14.7,8.3,1397,81.1,57.9,2
31,47,27.5,80.6,23.0,21.4,24.4,5.9,4286,56.9,48.7,2
31,49,,,,,,1.1,292,49.9,149.7,2
31,51,22.2,,22.7,,26.6,8.8,815,16.2,32.5,2
31,53,26.6,79.0,25.3,28.1,23.4,6.8,3868,63.8,58.2,2
31,55,22.0,82.0,22.2,21.5,22.8,6.1,49726,154.0,66.1,1
31,57,,,,,,4.6,373,46.9,46.9,2
31,59,32.8,80.8,21.1,,10.7,9.5,643,62.6,31.3,2
31,61,,90.3,,,22.0,11.7,480,58.5,58.5,2
31,63,20.1,,26.5,,18.9,6.7,485,0.0,0.0,2
31,65,22.8,88.8,24.0,,20.1,5.5,697,59.8,39.8,2
31,67,26.0,84.3,25.8,27.6,22.7,7.7,1878,60.1,47.2,2
31,69,,,,,,7.1,492,0.0,50.1,1
31,71,,,,,14.0,10.7,362,55.1,110.1,2
31,73,,,,,14.7,4.5,276,0.0,0.0,2
31,75,,,,,,,133,0.0,0.0,2
31,77,,,,,,11.0,530,0.0,0.0,2
31,79,27.5,82.9,24.8,23.6,22.3,6.3,7183,74.4,54.4,2
31,81,29.5,77.7,27.0,23.3,16.5,6.0,952,73.2,41.8,2
31,83,24.0,,24.6,,12.0,7.7,502,28.9,28.9,2
31,85,,,,,,,260,0.0,0.0,2
31,87,,,24.5,,25.9,8.9,609,0.0,0.0,2
31,89,30.8,83.2,24.4,19.6,17.1,5.0,1955,111.3,46.4,2
31,91,,,,,,,123,268.8,268.8,2
31,93,24.0,82.8,28.9,,16.0,6.5,972,14.9,29.8,2
31,95,33.2,81.2,24.0,21.6,19.9,7.4,885,63.1,63.1,2
31,97,,,,,20.3,6.7,589,85.2,63.9,2
31,99,25.9,76.9,24.2,14.4,17.4,5.5,682,29.5,44.3,2
31,101,26.2,75.3,23.6,24.5,22.6,7.7,1269,84.0,72.0,2
31,103,,,,,,,316,0.0,0.0,2
31,105,33.1,,,,24.8,4.2,613,0.0,52.9,2
31,107,29.0,77.3,25.5,,18.1,7.5,1590,44.9,67.3,2
31,109,22.8,78.8,21.3,20.6,20.6,5.4,23280,84.6,72.5,1
31,111,22.7,82.8,23.4,26.1,20.9,6.7,4508,73.0,56.1,2
31,113,,,,,,,118,0.0,0.0,2
31,115,,,,,,,218,0.0,0.0,2
31,117,,,,,,,104,0.0,0.0,2
31,119,24.1,82.5,18.5,23.8,20.2,5.8,4605,104.3,73.3,2
31,121,37.1,81.8,31.3,,23.2,9.4,1120,37.2,49.6,2
31,123,26.9,78.0,23.0,,21.2,9.2,1038,58.1,19.4,1
31,125,,,,,,13.1,647,0.0,81.8,2
31,127,29.1,,26.8,,24.2,7.8,675,86.1,43.1,2
31,129,25.5,82.4,24.6,,10.1,7.3,625,84.4,84.4,2
31,131,25.0,82.1,25.1,30.8,17.0,6.2,1431,70.9,51.6,2
31,133,,,,,13.0,8.5,443,69.5,69.5,2
31,135,27.8,,18.6,,14.8,12.2,478,65.4,32.7,2
31,137,28.5,79.0,30.9,21.5,15.4,4.7,965,116.4,52.9,2
31,139,33.5,76.8,21.9,,23.2,6.1,1006,65.8,26.3,2
31,141,20.0,84.5,20.7,22.0,16.8,5.7,3400,48.0,35.2,1
31,143,22.5,86.0,18.9,,23.3,6.2,569,18.4,36.9,2
31,145,25.5,79.5,21.6,22.6,22.2,6.8,1663,81.4,72.3,2
31,147,31.6,80.0,28.7,,22.6,7.2,1176,22.9,57.3,2
31,149,,,,,,,378,0.0,63.8,2
31,151,22.9,82.1,28.1,24.1,18.5,6.2,1649,49.3,49.3,2
31,153,18.9,81.2,25.0,20.3,19.9,5.4,9961,86.1,42.3,2
31,155,26.1,81.2,23.6,23.3,18.8,7.4,1800,39.1,24.4,2
31,157,25.1,77.2,26.1,25.5,22.1,8.8,6288,95.2,51.7,1
31,159,20.4,77.0,21.7,21.5,15.0,6.4,1235,65.7,35.8,2
31,161,29.7,,28.2,,14.2,7.0,1139,52.9,35.3,2
31,163,,,27.6,,,12.8,595,32.1,0.0,2
31,165,,,,,,,364,0.0,0.0,2
31,167,20.0,,24.5,,25.5,1.7,846,0.0,0.0,2
31,169,24.4,79.6,27.1,,19.7,8.8,650,55.2,18.4,2
31,171,,,,,,,141,0.0,0.0,2
31,173,26.3,,,,,14.7,1667,40.7,54.3,2
31,175,24.1,84.9,25.6,,14.7,5.7,718,68.2,45.4,2
31,177,20.6,86.4,28.4,20.7,19.0,6.8,1439,50.6,25.3,2
31,179,21.9,79.7,21.3,22.4,20.7,5.0,1075,43.4,43.4,2
31,181,30.5,,20.1,,22.5,3.7,491,26.6,26.6,2
31,183,,,,,,,235,0.0,0.0,2
31,185,16.8,71.8,29.0,29.9,18.1,6.1,1250,69.5,48.6,2
32,1,21.6,79.0,20.9,29.0,28.0,5.9,3588,81.4,28.5,2
32,3,25.6,78.3,21.6,24.8,25.7,7.0,233547,65.1,20.8,1
32,5,15.5,76.7,15.6,28.5,22.1,5.3,4964,53.2,38.3,2
32,7,25.4,85.4,23.2,23.3,26.5,5.0,7168,52.7,28.5,1
32,9,,,,,,,118,0.0,0.0,2
32,11,,,,,,,242,70.0,0.0,1
32,13,20.9,79.3,22.1,18.2,24.1,5.8,2530,40.9,29.2,2
32,15,21.9,82.1,23.4,,19.4,5.0,787,58.7,19.6,1
32,17,16.3,,26.5,,18.6,10.5,615,22.8,22.8,1
32,19,24.7,83.9,22.5,34.5,30.1,7.9,5474,23.2,10.5,1
32,21,29.3,84.7,30.2,,38.8,8.3,872,40.7,20.4,1
32,23,28.3,78.6,27.7,32.6,28.0,9.5,5414,24.7,7.4,1
32,27,18.8,,29.7,,,6.0,901,31.4,15.7,2
32,29,,,,,,,498,0.0,0.0,2
32,31,18.6,77.9,18.0,23.4,22.2,5.6,48700,87.7,42.8,1
32,33,21.5,83.3,21.4,,18.5,6.7,1213,88.9,22.2,2
32,510,25.9,77.1,19.1,20.7,23.5,5.8,6904,94.5,39.2,1
33,1,21.0,74.3,19.8,25.6,22.7,6.4,4492,55.2,43.9,1
33,3,20.5,69.3,16.3,26.3,21.8,6.8,3925,67.5,40.1,2
33,5,17.9,71.0,21.3,24.5,23.3,6.5,4594,75.0,46.6,2
33,7,28.0,73.1,23.6,28.7,27.9,7.3,3379,109.9,29.7,1
33,9,17.8,68.6,20.4,22.1,18.8,5.6,7844,279.8,54.3,1
33,11,21.3,73.6,20.5,22.0,21.5,5.8,32829,87.7,50.6,1
33,13,19.6,70.3,20.0,23.3,21.2,6.2,10264,107.6,51.1,1
33,15,20.0,71.7,21.1,22.2,21.5,5.8,20311,75.6,49.8,1
33,17,22.5,70.3,20.2,26.1,23.0,6.4,9841,73.9,42.9,1
33,19,20.1,72.9,21.8,25.2,25.1,6.0,3312,86.0,37.2,2
34,1,29.3,73.3,25.8,28.7,24.5,9.3,34462,73.1,42.8,1
34,3,23.0,71.8,16.2,26.4,16.6,5.6,85582,154.8,106.7,2
34,5,25.2,72.7,21.8,24.6,21.1,7.1,36226,81.4,51.0,1
34,7,28.5,76.6,24.1,26.8,23.3,7.0,68258,98.0,57.9,1
34,9,27.3,68.9,19.9,34.2,24.1,9.5,11062,42.3,49.4,1
34,11,31.9,71.8,24.5,31.1,26.6,12.7,22848,55.5,39.8,1
34,13,30.6,70.6,25.2,26.9,17.8,7.8,119907,138.3,70.9,1
34,15,24.5,76.1,22.4,25.8,22.8,8.1,27862,47.3,32.1,1
34,17,33.7,75.9,21.2,24.2,20.3,6.3,115257,78.7,46.9,1
34,19,16.2,75.1,15.6,22.1,15.3,5.8,9116,133.4,62.1,2
34,21,24.1,72.3,19.7,27.2,17.0,6.8,39204,116.6,57.6,1
34,23,25.1,75.6,19.1,24.2,17.1,7.1,93273,132.7,57.6,1
34,25,22.1,72.5,17.1,25.2,20.3,5.5,60107,133.3,73.6,1
34,27,20.5,72.2,16.3,23.5,15.8,5.4,42395,132.3,85.8,1
34,29,28.4,70.7,22.8,29.3,21.5,8.0,57317,52.5,42.8,1
34,31,31.2,75.3,21.0,24.8,19.1,6.9,81227,82.0,53.7,1
34,33,36.3,78.9,26.8,28.8,24.0,7.1,7266,40.7,31.7,1
34,35,19.3,73.7,17.1,24.2,15.2,4.7,26858,136.3,77.5,2
34,37,23.0,70.8,22.5,25.6,23.2,5.3,13059,49.6,47.0,1
34,39,28.1,72.6,20.7,25.8,19.2,7.5,68444,99.3,71.1,1
34,41,26.3,69.4,24.5,24.8,19.3,6.7,9745,63.4,44.4,1
35,1,18.9,78.1,17.5,20.2,21.0,5.4,110478,131.4,47.1,1
35,3,26.7,,16.1,,16.6,3.1,948,0.0,0.0,1
35,5,30.2,81.1,24.1,27.2,23.9,9.4,15927,72.7,25.9,1
35,6,28.3,82.9,26.6,17.5,23.7,10.5,6608,54.3,25.3,1
35,7,24.5,80.6,20.4,21.4,21.5,8.4,3255,87.2,29.1,1
35,9,26.4,80.8,22.4,18.6,25.1,5.3,10615,54.5,45.8,1
35,11,,,,,,7.5,565,99.2,49.6,1
35,13,27.7,81.1,22.6,19.9,18.3,6.9,49613,60.2,26.4,1
35,15,30.7,80.9,29.9,27.4,25.2,9.4,11664,40.8,27.2,1
35,17,23.4,76.1,20.2,26.5,20.3,9.0,7021,104.2,23.5,1
35,19,,91.7,20.1,,,,1164,22.9,0.0,1
35,21,,,,,,,170,0.0,0.0,1
35,23,25.5,,24.9,,,9.6,1491,0.0,0.0,1
35,25,34.6,78.6,27.5,22.4,29.0,7.3,12482,42.3,17.6,2
35,27,22.8,77.3,15.6,30.5,22.8,6.7,5098,61.9,28.6,1
35,28,12.0,66.8,12.8,19.7,11.1,3.1,2762,143.4,74.4,2
35,29,35.9,81.0,25.3,31.7,22.3,9.3,8282,30.2,18.9,1
35,31,22.4,72.0,26.8,17.9,17.0,10.4,25653,86.2,37.5,1
35,33,21.1,87.5,20.6,,24.7,15.5,1547,0.0,19.6,1
35,35,22.0,77.7,24.8,23.2,25.2,8.4,14664,51.9,17.3,1
35,37,35.3,78.7,24.8,24.3,27.7,6.7,2663,75.6,21.6,1
35,39,28.3,78.9,19.7,16.8,25.4,7.7,10402,49.0,22.0,1
35,41,33.8,81.4,20.5,22.5,24.1,6.8,4828,21.9,16.4,1
35,43,21.7,78.3,22.9,21.2,20.0,6.0,17681,66.1,14.0,1
35,45,21.6,77.6,22.3,21.7,23.5,5.9,29795,53.9,30.9,1
35,47,26.7,81.8,21.5,19.1,26.5,7.0,7797,84.7,16.9,1
35,49,18.1,75.5,14.7,18.6,19.7,4.2,26794,116.4,47.6,1
35,51,25.4,75.2,24.4,,24.8,8.0,3382,46.8,15.6,1
35,53,27.8,77.8,19.8,27.0,25.4,10.4,5032,44.1,22.0,1
35,55,21.0,72.1,17.7,21.1,20.3,5.8,8386,91.4,53.6,1
35,57,27.9,84.9,25.2,,28.1,8.3,4283,5.7,11.4,1
35,59,24.8,,15.5,,20.5,2.6,1015,51.9,26.0,2
35,61,27.7,79.8,22.0,22.3,24.9,6.2,14606,30.3,17.3,1
36,1,25.9,69.7,20.0,28.8,21.9,6.8,27651,131.5,71.6,1
36,3,26.8,77.4,,,,10.2,5614,47.4,19.8,2
36,5,35.5,73.8,24.4,24.5,19.6,9.2,297330,101.5,28.2,1
36,7,20.9,76.5,23.2,31.7,25.9,8.8,20762,108.2,58.9,2
36,9,26.9,75.2,19.9,,28.9,4.4,9087,52.1,35.2,2
36,11,27.1,80.3,23.6,,32.7,6.0,8775,36.8,39.3,1
36,13,25.8,76.1,25.8,30.4,24.3,7.1,17446,63.0,48.4,2
36,15,23.8,79.0,27.9,29.8,25.9,9.2,9581,80.4,45.8,2
36,17,22.5,77.9,34.0,,19.3,9.6,6316,44.4,38.6,2
36,19,26.6,71.9,22.0,24.8,24.4,6.6,7878,76.8,37.8,2
36,21,27.8,,25.0,,20.8,7.2,6410,40.9,31.4,1
36,23,22.1,81.8,17.3,,27.8,3.0,4958,65.8,28.8,1
36,25,33.5,83.7,26.6,,23.8,9.8,6479,65.2,31.6,2
36,27,23.6,73.2,20.8,26.0,21.7,8.2,27350,86.8,61.4,1
36,29,23.9,73.7,23.9,26.3,22.7,8.1,88101,127.6,73.4,1
36,31,24.8,,16.3,,15.5,5.3,3812,46.5,36.2,1
36,33,23.0,,24.5,,28.3,9.9,6551,74.5,33.3,2
36,35,23.9,86.7,20.5,,31.0,2.8,6157,57.5,37.8,2
36,37,26.7,74.6,17.3,21.3,24.2,9.0,5070,54.0,37.1,1
36,39,,,20.3,,29.5,8.8,5559,38.2,34.2,2
36,41,,,,,,,392,38.3,38.3,1
36,43,25.7,74.4,23.6,,21.1,10.9,6496,40.8,31.4,2
36,45,21.7,70.1,25.9,31.1,34.2,8.2,15303,61.9,43.8,2
36,47,34.6,73.5,23.0,23.6,18.7,8.8,517807,122.2,43.8,1
36,49,,,27.7,,19.4,14.9,3135,56.5,26.3,2
36,51,17.7,,20.1,16.0,22.1,4.9,5594,53.0,35.8,2
36,53,22.0,,28.1,,29.1,4.8,5640,72.5,39.8,1
36,55,23.6,72.6,22.2,26.1,22.2,7.3,73790,159.5,71.5,1
36,57,33.6,,23.5,,30.4,5.6,6214,57.2,42.9,2
36,59,25.3,73.0,16.6,24.5,18.1,6.0,135051,206.7,113.6,2
36,61,24.5,71.0,15.9,23.1,18.7,6.6,222281,287.7,118.6,1
36,63,24.4,75.5,25.4,27.8,26.5,7.1,20520,50.2,47.5,2
36,65,23.4,74.4,21.1,34.1,23.3,7.4,23087,90.6,49.6,2
36,67,22.5,72.3,22.8,26.4,21.7,6.4,46025,141.0,59.4,1
36,69,16.9,68.5,19.3,21.3,16.1,6.2,7904,79.5,48.8,1
36,71,25.4,75.9,23.9,28.1,23.2,6.5,42640,69.5,44.5,1
36,73,,,27.3,,21.3,10.3,4812,34.6,20.7,1
36,75,25.7,82.8,26.6,20.3,32.1,5.8,13440,39.7,30.8,1
36,77,20.5,75.3,21.1,,25.4,6.4,6878,156.2,41.4,2
36,79,21.4,,17.2,16.8,19.6,5.8,9091,71.6,39.8,1
36,81,33.5,73.9,17.1,22.9,16.6,6.3,432812,105.3,57.5,1
36,83,20.4,74.2,23.0,33.2,25.1,9.8,13699,63.8,49.6,1
36,85,28.3,77.8,22.6,20.9,27.3,6.6,54159,147.7,61.1,1
36,87,28.1,71.4,18.1,28.6,17.8,8.7,37462,126.0,95.9,1
36,89,25.8,74.2,25.0,32.1,25.2,10.6,13300,59.3,31.4,2
36,91,18.4,76.4,20.4,22.6,23.4,6.5,14000,70.7,43.7,2
36,93,23.2,67.9,25.2,30.8,21.4,9.0,12492,112.7,75.8,1
36,95,,,16.9,,,4.9,3250,27.9,24.8,2
36,97,,,,,,1.0,2287,36.2,20.7,2
36,99,,,23.2,,,4.6,3811,25.8,23.0,1
36,101,25.2,84.1,25.5,27.1,35.1,7.9,10615,66.9,32.4,2
36,103,27.5,73.7,19.8,25.2,20.9,6.3,152067,96.3,70.1,1
36,105,25.2,76.7,22.6,24.5,30.9,9.7,10586,53.6,31.4,1
36,107,21.3,80.4,21.7,,24.6,5.7,4843,40.8,19.4,2
36,109,17.4,63.1,18.8,25.2,16.3,4.8,9291,93.0,52.0,1
36,111,21.4,71.6,22.7,30.6,23.2,9.5,20894,84.3,51.5,1
36,113,17.7,,22.6,,29.9,11.4,5655,114.4,67.1,1
36,115,24.9,,25.4,,24.2,5.4,6401,31.7,19.0,1
36,117,28.5,69.8,24.9,25.6,29.6,8.1,8778,47.0,33.1,1
36,119,22.7,67.3,15.2,22.7,13.9,6.7,96447,227.0,97.3,1
36,121,20.0,,25.7,,19.9,6.4,3797,56.2,37.5,2
36,123,,,,,,7.9,2990,72.7,20.2,1
37,1,25.5,81.1,25.1,27.9,30.2,9.1,19158,64.8,39.1,1
37,3,28.4,91.7,26.7,,25.9,7.1,4202,33.8,16.9,2
37,5,,,,,,10.5,1591,110.1,18.3,2
37,7,29.0,,,,,11.4,3843,31.4,11.8,1
37,9,30.3,72.4,20.7,28.1,28.4,7.6,3596,59.2,15.8,1
37,11,30.8,,16.0,,24.8,6.3,2268,85.0,22.7,2
37,13,31.8,79.3,33.8,,26.0,17.2,7675,76.1,19.6,1
37,15,,,,,15.9,18.3,3972,20.5,5.1,1
37,17,37.9,83.5,33.8,21.0,22.8,11.3,5974,48.6,15.2,1
37,19,25.9,75.1,25.8,24.0,28.7,9.8,12143,39.3,16.8,1
37,21,22.8,72.3,21.6,26.4,25.1,6.9,25073,143.5,42.0,2
37,23,25.5,78.4,26.5,26.0,33.5,7.0,11903,73.8,21.3,2
37,25,27.9,73.7,25.1,23.8,23.4,10.9,16660,93.2,20.6,1
37,27,31.1,84.6,27.8,36.9,24.7,10.3,9797,51.8,19.0,2
37,29,,,,,,,823,0.0,0.0,2
37,31,24.9,76.0,24.5,29.8,21.6,8.3,8123,65.6,46.4,1
37,33,,,,,,5.1,2595,21.2,12.7,1
37,35,26.8,83.1,24.6,30.7,22.4,7.1,18479,81.8,32.3,2
37,37,27.5,,20.3,29.1,21.6,4.9,6618,37.9,15.5,1
37,39,27.8,80.1,23.9,,27.1,11.2,4026,77.5,23.3,2
37,41,,,,,,10.4,2095,82.6,27.5,2
37,43,,,8.3,,,8.9,1144,51.2,10.2,2
37,45,24.4,80.6,25.5,,27.0,8.7,12507,64.1,27.5,2
37,47,39.1,87.2,30.0,32.4,28.2,11.5,10476,43.8,20.1,1
37,49,20.9,73.9,22.5,28.0,22.4,9.0,12761,85.9,50.7,2
37,51,24.6,80.0,23.5,30.7,27.7,7.2,46045,83.4,45.0,1
37,53,26.7,89.5,17.2,,33.5,7.3,2454,26.0,8.7,2
37,55,19.7,74.7,15.9,24.7,30.0,6.2,3972,47.2,35.4,2
37,57,32.2,80.4,26.6,28.2,27.1,10.0,18221,38.8,14.2,2
37,59,28.2,82.3,23.2,,23.1,6.5,3851,69.0,23.0,2
37,61,28.5,80.5,31.2,,21.9,8.4,10613,36.5,19.2,1
37,63,23.6,66.8,21.1,24.9,19.4,4.3,32028,247.3,54.0,1
37,65,34.5,83.9,34.6,,31.5,12.6,10510,35.1,12.9,1
37,67,21.6,73.9,23.0,29.1,23.9,7.1,40769,148.8,45.1,2
37,69,30.7,83.7,27.7,,26.4,8.5,6740,14.7,12.9,2
37,71,30.4,86.8,28.6,28.6,28.4,12.2,23445,70.9,32.6,1
37,73,,90.4,,,9.1,14.1,1357,17.8,8.9,2
37,75,,,,,,7.5,1206,24.7,0.0,2
37,77,26.9,82.7,27.1,,19.9,6.8,6119,50.3,26.1,1
37,79,,,,,,14.0,3538,15.0,20.0,1
37,81,23.7,74.7,22.1,28.5,21.2,8.2,53139,91.8,44.0,2
37,83,33.8,85.1,34.0,33.5,20.6,9.3,9257,55.3,14.3,1
37,85,26.2,75.2,26.5,23.6,26.8,7.3,14939,26.0,7.7,1
37,87,31.6,70.8,23.7,36.9,30.4,8.6,6741,76.1,24.8,2
37,89,23.8,71.6,19.6,28.0,23.6,6.1,10750,109.0,41.1,1
37,91,36.2,85.8,36.9,,23.4,18.7,4215,84.8,25.5,2
37,93,28.5,,30.7,25.6,36.1,8.9,7129,17.1,7.3,2
37,95,,,,,,,995,0.0,0.0,2
37,97,25.2,78.4,24.3,28.8,27.2,6.4,14939,75.2,28.4,2
37,99,21.3,,20.5,24.3,,6.7,4368,118.8,42.4,1
37,101,31.9,76.5,25.1,24.2,26.0,7.9,17715,34.8,13.0,1
37,103,,,,,,6.0,1839,77.6,0.0,1
37,105,30.6,79.8,23.8,33.5,26.5,8.0,7926,64.6,34.1,2
37,107,34.9,81.2,25.8,,25.1,8.7,9847,53.5,39.7,1
37,109,26.0,74.6,28.6,,24.1,6.0,8116,40.1,15.7,2
37,111,30.3,78.7,22.3,,26.8,14.9,5558,34.7,20.8,2
